TotalVisits,Total Time Spent on Website,Page Views Per Visit,What is your current occupation,What matters most to you in choosing a course,A free copy of Mastering The Interview,Direct Traffic,Google,Olark Chat,Organic Search,API,Landing Page Submission,Finance Management,Unspecified,Mumbai,Converted
0.5315396569722044,1.248744448911819,1.6976368777389683,0,0,1,0,0,0,1,0,1,0,0,1,1
0.11649538178538997,-0.1235388323004883,0.7655247919144836,0,0,0,0,0,0,1,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
-0.29854889340142443,-0.5359537545797189,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3240175193787972,2.270657530665665,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,-0.4209885328824113,0.29946874900224135,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.09102675580801721,-0.026822058491642178,-0.39961531536612216,1,0,1,0,1,0,0,0,1,0,0,1,1
-0.29854889340142443,-0.33339598301779594,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,0,0
0.11649538178538997,1.1757506573579728,0.7655247919144836,0,0,0,0,0,0,1,1,0,0,1,1,1
0.5315396569722044,-0.6071227013447189,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,2,0,0,0,0,0,0,0,0,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.3240175193787972,1.6027643379479726,0.06644072754612018,2,0,1,0,0,0,1,0,1,1,0,1,1
0.5315396569722044,-0.4939823244362574,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
-0.09102675580801721,2.188539515167588,-0.166587293910001,2,0,0,0,0,0,0,0,0,0,0,1,1
-0.29854889340142443,-0.11806429793394985,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,-0.09069162610125754,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.09102675580801721,1.5133469432945112,-0.6326433368222433,0,0,1,0,0,1,0,1,0,0,0,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.29854889340142443,1.843643850075665,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,1
1.7766724825326476,-0.19288293427664213,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
0.11649538178538997,2.14474324023528,0.7655247919144836,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.09102675580801721,2.130144481924511,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.09102675580801721,0.09726738714989625,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,0
0.3240175193787972,-0.2366792092089498,0.06644072754612018,0,0,1,1,0,0,0,0,1,1,0,0,0
0.9465839321590187,0.0060251477075885795,0.14567025484120136,2,0,0,0,1,0,0,0,1,0,0,0,0
-0.09102675580801721,1.7670003689441265,-0.39961531536612216,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
1.3616282073458332,1.1684512782025882,1.231580834826726,1,0,0,1,0,0,0,0,1,0,0,1,1
-0.09102675580801721,0.3490959680106654,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.09102675580801721,1.9111631072629727,-0.39961531536612216,0,0,0,1,0,0,0,0,1,1,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
0.7390617945656115,-0.8480022134724111,0.5324967704583625,0,0,0,0,1,0,0,0,1,0,0,1,0
0.11649538178538997,1.4950984954060496,-0.4788448426612033,0,0,0,0,1,0,0,1,0,0,1,1,1
2.6067610329062765,1.985981743605665,0.14567025484120136,1,0,0,1,0,0,0,0,1,0,1,1,0
1.154106069752426,-0.7093140095201035,-0.0500732831819404,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,-0.11623945314510369,0.29946874900224135,0,0,1,0,0,0,1,0,1,0,0,1,0
0.11649538178538997,-0.3425202069620267,-0.166587293910001,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.11649538178538997,-0.6107723909224112,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.6782916481097189,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,1,0,0
0.3240175193787972,1.6958314221791264,1.231580834826726,0,0,1,1,0,0,0,0,1,1,0,1,0
0.7390617945656115,-0.19105808948779598,-0.012788799748960984,0,0,0,0,1,0,0,0,1,0,0,1,0
0.9465839321590187,0.9622438170629729,0.14567025484120136,0,0,1,0,0,0,1,0,1,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,1,0,0,0,0,1,0,1,0,0,1,1,0
2.814283170499684,-0.7531102844524111,0.48589116616713823,0,0,1,0,0,1,0,1,0,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
0.3240175193787972,1.1939991052464343,0.06644072754612018,0,0,0,0,1,0,0,0,1,0,0,1,1
0.3240175193787972,-0.6965400959981805,0.06644072754612018,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,-0.275000949774719,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,0
0.3240175193787972,2.923951965072588,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,0
0.3240175193787972,1.0498363669275883,1.231580834826726,2,0,1,0,0,0,1,0,1,1,0,0,1
0.3240175193787972,1.1283046928479727,1.231580834826726,0,0,1,1,0,0,0,0,1,0,0,1,1
0.3240175193787972,1.1830500365133574,1.231580834826726,2,0,0,0,1,0,0,0,1,1,0,1,1
1.984194620126055,2.1812401360122036,0.9193232860755237,0,0,0,1,0,0,0,0,1,0,0,1,1
-0.29854889340142443,-0.6527438210658727,-0.6326433368222433,0,0,1,0,0,1,0,1,0,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,1,0,0,0,0,1,0,1,0,0,1,1,1
-0.5060710309948316,1.1082314001706652,-0.6326433368222433,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.09102675580801721,0.02792328517374242,-0.39961531536612216,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.29854889340142443,-0.14543696976664214,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.29854889340142443,-0.20748169258741134,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.5060710309948316,-0.2531028123085652,-0.6326433368222433,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.846177368683565,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
0.11649538178538997,1.8180960230318188,0.7655247919144836,2,0,1,1,0,0,0,0,1,0,0,0,1
0.11649538178538997,-0.48485810049202666,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
-0.09102675580801721,-0.6545686658547188,0.29946874900224135,0,0,1,0,0,0,1,0,1,0,0,1,0
0.11649538178538997,0.9731928857960498,-0.166587293910001,0,0,0,0,0,1,0,1,0,0,0,1,1
-0.09102675580801721,-0.167335107232796,0.29946874900224135,0,0,1,1,0,0,0,0,1,1,0,0,0
0.11649538178538997,-0.30784815597394977,-0.4788448426612033,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.09102675580801721,-0.6016481669781805,0.29946874900224135,0,0,1,0,0,0,1,0,1,0,0,1,0
0.3240175193787972,-0.667342579376642,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.09102675580801721,-0.2093065373762575,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,0
0.3240175193787972,-0.3498195861174113,0.06644072754612018,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.5060710309948316,-0.7330369917751035,-0.6326433368222433,0,0,1,1,0,0,0,0,1,0,0,1,0
0.11649538178538997,1.308964326943742,0.7655247919144836,2,0,0,0,1,0,0,0,1,0,0,1,1
0.3240175193787972,0.26515310772374234,1.231580834826726,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.09102675580801721,-0.691065561631642,-0.39961531536612216,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.3240175193787972,-0.6892407168427958,1.231580834826726,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,0.2706276420902808,-0.166587293910001,5,0,0,0,0,0,0,0,0,0,0,1,1
-0.29854889340142443,0.8418040609991267,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.29854889340142443,-0.7549351292412573,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.29854889340142443,-0.40274008499394975,-0.6326433368222433,0,0,0,1,0,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,-0.48850779006971895,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.29854889340142443,0.3910673981541269,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
0.5315396569722044,-0.7293873021974112,1.6976368777389683,0,0,1,1,0,0,0,0,1,0,0,1,0
0.11649538178538997,1.1593270542583574,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,0
0.5315396569722044,2.5845308343472033,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,1,0
0.3240175193787972,-0.6928904064204882,1.231580834826726,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.5060710309948316,-0.464784807814719,-0.6326433368222433,0,0,0,0,1,0,0,0,1,0,1,1,0
0.11649538178538997,1.3545854466648959,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,1
0.3240175193787972,1.0206388503060497,1.231580834826726,2,0,1,1,0,0,0,0,1,0,0,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.9465839321590187,-0.7786581114962573,2.6297489635634532,1,0,1,1,0,0,0,0,1,0,0,1,0
0.11649538178538997,-0.680116492898565,0.7655247919144836,0,0,1,1,0,0,0,0,1,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.29854889340142443,0.2596785733572039,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
1.154106069752426,0.16296179954835777,3.0958050064756955,0,0,1,1,0,0,0,0,1,0,0,0,0
0.11649538178538997,1.3491109122983573,0.7655247919144836,0,0,1,0,0,0,1,0,1,0,0,0,1
0.11649538178538997,-0.6344953731774112,0.7655247919144836,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.5060710309948316,-0.4319376016154882,-0.6326433368222433,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
-0.5060710309948316,2.4896389053272032,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.29854889340142443,-0.4702593421812574,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,-0.5906990982451036,0.29946874900224135,0,0,1,0,0,0,1,0,1,1,0,0,0
-0.09102675580801721,-0.8042059385401035,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.09102675580801721,-0.6892407168427958,-0.39961531536612216,0,0,0,0,1,0,0,1,0,0,1,1,0
2.1917167577194623,1.8381693157091263,2.163692920651211,0,0,1,0,0,0,1,0,1,0,0,0,1
0.3240175193787972,1.3381618435652805,1.231580834826726,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.29854889340142443,-0.6180717700777958,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,0
0.11649538178538997,-0.47208418697010357,-0.4788448426612033,0,0,0,0,1,0,0,1,0,0,1,1,0
0.11649538178538997,-0.35164443090625747,0.7655247919144836,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.09102675580801721,1.9750326748725882,-0.39961531536612216,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.09102675580801721,-0.7439860605081804,-0.39961531536612216,0,0,0,0,1,0,0,1,0,0,1,1,0
0.5315396569722044,-0.7348618365639497,-0.5394321282397949,0,0,1,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5315396569722044,1.4677258235733572,1.6976368777389683,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.09102675580801721,0.08814316320566548,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.29854889340142443,-0.5633264264124113,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.9465839321590187,-0.8553015926277957,0.7655247919144836,0,0,0,1,0,0,0,1,0,0,1,1,1
0.3240175193787972,1.487799116250665,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,1
2.1917167577194623,0.2669779525125885,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,3,0,0,0,0,1,0,1,0,0,0,0,0
0.5315396569722044,-0.559676736834719,-0.39961531536612216,0,0,1,1,0,0,0,0,1,0,0,0,0
0.5315396569722044,-0.417338843304719,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
1.154106069752426,1.6648090607687418,0.29946874900224135,0,0,1,0,1,0,0,0,1,0,0,1,0
0.5315396569722044,-0.36441834442818055,0.29946874900224135,0,0,1,0,1,0,0,0,1,0,0,0,1
-0.09102675580801721,1.1739258125691268,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,1,1
0.11649538178538997,0.9768425753737421,-0.4788448426612033,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.09102675580801721,-0.6399699075439497,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,0
0.5315396569722044,-0.5377785993685651,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.29854889340142443,-0.7166133886754881,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,1.6155382514698957,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.5060710309948316,-0.6417947523327958,-0.6326433368222433,0,0,0,1,0,0,0,0,1,0,1,1,0
0.11649538178538997,0.8710015776206652,0.7655247919144836,0,0,1,1,0,0,0,0,1,1,0,0,1
0.11649538178538997,-0.0012742314477960338,-0.166587293910001,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.29854889340142443,-0.608947546133565,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.29854889340142443,2.2067879630560494,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.29854889340142443,0.04069719869566549,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.3240175193787972,1.2067730187683574,1.231580834826726,0,0,1,1,0,0,0,0,1,0,0,0,1
0.11649538178538997,0.6885170987360499,0.7655247919144836,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.29854889340142443,-0.4428866703485651,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.29854889340142443,0.4658860344968192,-0.166587293910001,0,0,1,0,0,0,1,0,1,0,0,1,0
-0.09102675580801721,1.1337792272145113,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.5060710309948316,-0.05419473032433448,-0.6326433368222433,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.09102675580801721,-0.22390529568702672,0.29946874900224135,0,0,1,1,0,0,0,0,1,1,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.11649538178538997,-0.7093140095201035,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,0
0.11649538178538997,-0.5104059275358728,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,0
0.3240175193787972,1.3126140165214344,1.231580834826726,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.29854889340142443,1.8016724199322034,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.29854889340142443,1.2012984844018189,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,1
0.5315396569722044,-0.8644258165720266,0.29946874900224135,0,0,0,0,1,0,0,0,1,1,0,1,0
0.11649538178538997,0.7195394601464346,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,1
0.11649538178538997,-0.45748542865933434,-0.166587293910001,0,0,1,0,1,0,0,0,1,0,0,1,0
-0.29854889340142443,-0.36806803400587285,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
0.3240175193787972,1.261518362433742,1.231580834826726,0,0,1,0,1,0,0,0,1,0,0,0,1
-0.09102675580801721,-0.28230032893010365,0.29946874900224135,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.5060710309948316,-0.3881413266831805,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
0.7390617945656115,1.3819581184975882,2.163692920651211,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,1,0,1,1
0.11649538178538997,-0.2604021914639498,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.09102675580801721,-0.4264630672489497,0.29946874900224135,0,0,1,0,1,0,0,0,1,0,0,0,0
0.7390617945656115,1.4348786173741266,-0.012788799748960984,4,0,0,0,1,0,0,0,1,0,0,1,1
-0.09102675580801721,-0.37901710273894973,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.09102675580801721,1.1958239500352805,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,1
0.5315396569722044,-0.8224543864285649,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.8297537655839496,-0.166587293910001,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.29854889340142443,-0.08521709173471909,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,0
1.3616282073458332,0.7104152362022037,0.4532672431632814,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,1,0,1,1
-0.09102675580801721,1.4202798590633574,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,1
0.5315396569722044,-0.5943487878227959,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5060710309948316,1.7542264554222033,-0.6326433368222433,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.09102675580801721,-0.10894007398971907,0.29946874900224135,0,0,1,0,1,0,0,0,1,0,0,1,0
0.5315396569722044,-0.5633264264124113,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,1,0
0.5315396569722044,0.5078574646402807,-0.166587293910001,0,0,0,0,0,0,1,0,1,0,0,1,1
-0.09102675580801721,2.6921966768891266,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,0
0.3240175193787972,-0.6034730117670266,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.09102675580801721,-0.22755498526471904,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.5195301514801035,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,1,0,0
0.5315396569722044,0.1812102474368193,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,1,0
0.3240175193787972,-0.2713512601970267,0.06644072754612018,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.09102675580801721,1.5206463224498958,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.29854889340142443,1.1958239500352805,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
-0.09102675580801721,-0.6417947523327958,-0.39961531536612216,0,0,1,1,0,0,0,0,1,0,0,1,0
1.154106069752426,-0.3607686548504882,0.9985528133706049,0,0,1,1,0,0,0,0,1,1,0,1,0
-0.5060710309948316,-0.7531102844524111,-0.6326433368222433,0,0,0,1,0,0,0,0,1,0,1,1,0
0.11649538178538997,0.5571282739391269,0.7655247919144836,0,0,1,0,0,0,1,0,1,0,0,0,0
0.3240175193787972,-0.2293798300535652,0.06644072754612018,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.29854889340142443,1.237795380178742,-0.166587293910001,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.09102675580801721,-0.16186057286625752,0.29946874900224135,0,0,0,0,0,0,0,0,1,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.09102675580801721,0.40749100125374227,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,1,1
-0.29854889340142443,-0.6545686658547188,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.09102675580801721,-0.13266305624471908,0.29946874900224135,0,0,1,0,0,0,1,0,1,0,0,1,0
-0.29854889340142443,-0.37171772358356514,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
-0.09102675580801721,0.9239220764972037,-0.39961531536612216,0,0,1,1,0,0,0,0,1,0,0,0,0
1.3616282073458332,0.7907084069114345,3.5618610493879377,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.09102675580801721,-0.42828791203779587,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,0
0.3240175193787972,-0.10894007398971907,1.231580834826726,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.29854889340142443,-0.643619597121642,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,1.5206463224498958,-0.39961531536612216,0,0,1,0,1,0,0,1,0,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.5060710309948316,-0.3571189652727959,-0.6326433368222433,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.09102675580801721,-0.27682579456356515,-0.39961531536612216,0,0,1,1,0,0,0,0,1,0,0,1,0
0.11649538178538997,0.9549444379075883,0.7655247919144836,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.29854889340142443,1.3253879300433573,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,1
0.11649538178538997,-0.7111388543089496,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.29854889340142443,1.3016649477883573,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.29854889340142443,-0.21660591653164213,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.09102675580801721,-0.2366792092089498,0.29946874900224135,0,0,0,0,0,0,0,1,0,0,1,1,0
0.7390617945656115,-0.8626009717831804,-0.012788799748960984,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.09102675580801721,-0.7823078010739496,0.29946874900224135,0,0,0,1,0,0,0,0,1,0,0,1,0
0.5315396569722044,1.666633905557588,-0.166587293910001,5,0,0,0,0,0,1,1,0,0,0,1,1
0.11649538178538997,1.1155307793260498,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
-0.29854889340142443,-0.14543696976664214,-0.166587293910001,0,0,1,1,0,0,0,0,1,1,0,1,0
0.11649538178538997,-0.019522679336257565,0.7655247919144836,0,0,1,1,0,0,0,0,1,1,0,1,0
0.3240175193787972,1.0991071762264344,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,1
